Learner - ID,Learner - Name,Learner - Type,Learning activity - ID,Learning activity - Title,Learning activity - Duration,Delivery Type,Learning Source Name,State,Age At Registration,User Registration Date,Completion Date,Learning Last Accessed Date,Source,Transcript status,Transcript Type,Learning Activity Status,Referrer Source,College,Percent complete,Learner Enrollment Date
900039,Demo Learner 40,Student,ACT6477,Course G,240,eLearning,IBM Learning Patterns,Delhi - IN,Not Available,09-01-2026,2026-01-19T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 6,0,09-01-2026
900039,Demo Learner 40,Student,ACT9519,Course I,10,eLearning,IBM Learning Patterns,Delhi - IN,Not Available,09-01-2026,2026-01-17T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 9,100,09-01-2026
900039,Demo Learner 40,Student,ACT7468,Course Q,120,eLearning,IBM Learning Patterns,Delhi - IN,Not Available,09-01-2026,2026-01-26T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 10,100,09-01-2026
900039,Demo Learner 40,Student,ACT7229,Course N,240,eLearning,IBM Learning Patterns,Delhi - IN,Not Available,09-01-2026,2026-01-16T00:00:00Z,2026-01-16T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 7,100,09-01-2026
900039,Demo Learner 40,Student,ACT4399,Course R,60,eLearning,IBM Learning Patterns,Delhi - IN,Not Available,09-01-2026,2026-01-10T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 16,0,09-01-2026
900039,Demo Learner 40,Student,ACT6992,Course K,30,eLearning,IBM Learning Patterns,Delhi - IN,Not Available,09-01-2026,2026-01-13T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 18,100,09-01-2026
900039,Demo Learner 40,Student,ACT6148,Course A,240,eLearning,IBM Learning Patterns,Delhi - IN,Not Available,09-01-2026,2026-02-01T00:00:00Z,2026-02-01T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 19,100,09-01-2026
900039,Demo Learner 40,Student,ACT5481,Course H,120,eLearning,IBM Learning Patterns,Delhi - IN,Not Available,09-01-2026,2026-01-10T00:00:00Z,2026-01-10T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 7,0,09-01-2026
900039,Demo Learner 40,Student,ACT8448,Course M,120,eLearning,IBM Learning Patterns,Delhi - IN,Not Available,09-01-2026,2026-01-28T00:00:00Z,2026-01-28T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 7,100,09-01-2026
900039,Demo Learner 40,Student,ACT8106,Course D,10,eLearning,IBM Learning Patterns,Delhi - IN,Not Available,09-01-2026,2026-01-14T00:00:00Z,2026-01-14T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 3,0,09-01-2026
900039,Demo Learner 40,Student,ACT3951,Course A,240,eLearning,IBM Learning Patterns,Delhi - IN,Not Available,09-01-2026,2026-01-24T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 6,50,09-01-2026
900039,Demo Learner 40,Student,ACT5831,Course G,240,eLearning,IBM Learning Patterns,Delhi - IN,Not Available,09-01-2026,2026-01-16T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 5,100,09-01-2026
900039,Demo Learner 40,Student,ACT2652,Course O,10,eLearning,IBM Learning Patterns,Delhi - IN,Not Available,09-01-2026,2026-01-25T00:00:00Z,2026-01-25T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 3,100,09-01-2026
900039,Demo Learner 40,Student,ACT4666,Course I,120,eLearning,IBM Learning Patterns,Delhi - IN,Not Available,09-01-2026,2026-01-22T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 5,100,09-01-2026
900039,Demo Learner 40,Student,ACT3185,Course B,30,eLearning,IBM Learning Patterns,Delhi - IN,Not Available,09-01-2026,2026-01-31T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 10,100,09-01-2026
900040,Demo Learner 41,Not Available,ACT4781,Course M,10,Learning Plan,IBM Learning Patterns,Madhya Pradesh - IN,18-25,18-01-2026,2026-01-18T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 5,100,18-01-2026
900040,Demo Learner 41,Not Available,ACT9941,Course C,30,Learning Plan,IBM Learning Patterns,Madhya Pradesh - IN,18-25,18-01-2026,2026-01-18T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 6,50,18-01-2026
900040,Demo Learner 41,Not Available,ACT7576,Course D,10,Learning Plan,IBM Learning Patterns,Madhya Pradesh - IN,18-25,18-01-2026,2026-01-19T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 4,100,18-01-2026
900041,Demo Learner 42,Not Available,ACT5587,Course J,240,Guidance,IBM Learning Patterns,Delhi - IN,Not Available,03-01-2026,2026-01-18T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 3,100,03-01-2026
900041,Demo Learner 42,Not Available,ACT8707,Course I,30,Guidance,IBM Learning Patterns,Delhi - IN,Not Available,03-01-2026,2026-01-07T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 10,100,03-01-2026
900041,Demo Learner 42,Not Available,ACT2649,Course A,60,Guidance,IBM Learning Patterns,Delhi - IN,Not Available,03-01-2026,2026-01-21T00:00:00Z,2026-01-21T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 5,100,03-01-2026
900041,Demo Learner 42,Not Available,ACT3817,Course K,60,Guidance,IBM Learning Patterns,Delhi - IN,Not Available,03-01-2026,2026-01-04T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 8,100,03-01-2026
900041,Demo Learner 42,Not Available,ACT6964,Course F,10,Guidance,IBM Learning Patterns,Delhi - IN,Not Available,03-01-2026,2026-01-26T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 10,100,03-01-2026
900041,Demo Learner 42,Not Available,ACT8454,Course D,240,Guidance,IBM Learning Patterns,Delhi - IN,Not Available,03-01-2026,2026-01-26T00:00:00Z,2026-01-26T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 6,0,03-01-2026
900041,Demo Learner 42,Not Available,ACT8559,Course B,10,Guidance,IBM Learning Patterns,Delhi - IN,Not Available,03-01-2026,2026-01-15T00:00:00Z,2026-01-15T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 19,100,03-01-2026
900041,Demo Learner 42,Not Available,ACT3162,Course N,240,Guidance,IBM Learning Patterns,Delhi - IN,Not Available,03-01-2026,2026-01-16T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 3,100,03-01-2026
900041,Demo Learner 42,Not Available,ACT3685,Course L,30,Guidance,IBM Learning Patterns,Delhi - IN,Not Available,03-01-2026,2026-01-26T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 3,100,03-01-2026
900041,Demo Learner 42,Not Available,ACT8868,Course J,30,Guidance,IBM Learning Patterns,Delhi - IN,Not Available,03-01-2026,2026-01-03T00:00:00Z,2026-01-03T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 4,100,03-01-2026
900041,Demo Learner 42,Not Available,ACT3507,Course P,60,Guidance,IBM Learning Patterns,Delhi - IN,Not Available,03-01-2026,2026-01-06T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 4,100,03-01-2026
900041,Demo Learner 42,Not Available,ACT5029,Course F,240,Guidance,IBM Learning Patterns,Delhi - IN,Not Available,03-01-2026,2026-01-17T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 17,100,03-01-2026
900041,Demo Learner 42,Not Available,ACT4239,Course J,120,Guidance,IBM Learning Patterns,Delhi - IN,Not Available,03-01-2026,2026-01-14T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 5,100,03-01-2026
900041,Demo Learner 42,Not Available,ACT9762,Course Q,30,Guidance,IBM Learning Patterns,Delhi - IN,Not Available,03-01-2026,2026-01-26T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 1,100,03-01-2026
900041,Demo Learner 42,Not Available,ACT9001,Course S,30,Guidance,IBM Learning Patterns,Delhi - IN,Not Available,03-01-2026,2026-01-04T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 8,100,03-01-2026
900041,Demo Learner 42,Not Available,ACT3806,Course E,60,Guidance,IBM Learning Patterns,Delhi - IN,Not Available,03-01-2026,2026-01-27T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 14,50,03-01-2026
900041,Demo Learner 42,Not Available,ACT9488,Course D,60,Guidance,IBM Learning Patterns,Delhi - IN,Not Available,03-01-2026,2026-01-22T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 4,100,03-01-2026
900041,Demo Learner 42,Not Available,ACT4565,Course H,30,Guidance,IBM Learning Patterns,Delhi - IN,Not Available,03-01-2026,2026-01-24T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 17,100,03-01-2026
900041,Demo Learner 42,Not Available,ACT2196,Course T,60,Guidance,IBM Learning Patterns,Delhi - IN,Not Available,03-01-2026,2026-01-10T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 2,100,03-01-2026
900041,Demo Learner 42,Not Available,ACT3862,Course J,60,Guidance,IBM Learning Patterns,Delhi - IN,Not Available,03-01-2026,2026-01-22T00:00:00Z,2026-01-22T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 15,0,03-01-2026
900041,Demo Learner 42,Not Available,ACT1176,Course K,120,Guidance,IBM Learning Patterns,Delhi - IN,Not Available,03-01-2026,2026-01-08T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 2,100,03-01-2026
900041,Demo Learner 42,Not Available,ACT5011,Course E,240,Guidance,IBM Learning Patterns,Delhi - IN,Not Available,03-01-2026,2026-01-28T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 5,100,03-01-2026
900041,Demo Learner 42,Not Available,ACT3299,Course G,30,Guidance,IBM Learning Patterns,Delhi - IN,Not Available,03-01-2026,2026-01-27T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 11,100,03-01-2026
900041,Demo Learner 42,Not Available,ACT8859,Course B,120,Guidance,IBM Learning Patterns,Delhi - IN,Not Available,03-01-2026,2026-01-03T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 11,100,03-01-2026
900041,Demo Learner 42,Not Available,ACT2026,Course G,10,Guidance,IBM Learning Patterns,Delhi - IN,Not Available,03-01-2026,2026-01-27T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 14,100,03-01-2026
900041,Demo Learner 42,Not Available,ACT6721,Course S,30,Guidance,IBM Learning Patterns,Delhi - IN,Not Available,03-01-2026,2026-01-23T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 16,50,03-01-2026
900041,Demo Learner 42,Not Available,ACT5248,Course J,10,Guidance,IBM Learning Patterns,Delhi - IN,Not Available,03-01-2026,2026-01-07T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 19,100,03-01-2026
900041,Demo Learner 42,Not Available,ACT7321,Course Q,60,Guidance,IBM Learning Patterns,Delhi - IN,Not Available,03-01-2026,2026-01-16T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 19,0,03-01-2026
900041,Demo Learner 42,Not Available,ACT2897,Course C,60,Guidance,IBM Learning Patterns,Delhi - IN,Not Available,03-01-2026,2026-01-23T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 8,100,03-01-2026
900041,Demo Learner 42,Not Available,ACT8502,Course R,30,Guidance,IBM Learning Patterns,Delhi - IN,Not Available,03-01-2026,2026-01-09T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 19,100,03-01-2026
900041,Demo Learner 42,Not Available,ACT7468,Course K,120,Guidance,IBM Learning Patterns,Delhi - IN,Not Available,03-01-2026,2026-01-15T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 3,100,03-01-2026
900041,Demo Learner 42,Not Available,ACT6563,Course T,120,Guidance,IBM Learning Patterns,Delhi - IN,Not Available,03-01-2026,2026-01-23T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 1,100,03-01-2026
900041,Demo Learner 42,Not Available,ACT1267,Course D,120,Guidance,IBM Learning Patterns,Delhi - IN,Not Available,03-01-2026,2026-01-18T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 20,100,03-01-2026
900041,Demo Learner 42,Not Available,ACT3389,Course K,240,Guidance,IBM Learning Patterns,Delhi - IN,Not Available,03-01-2026,2026-01-17T00:00:00Z,2026-01-17T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 12,50,03-01-2026
900041,Demo Learner 42,Not Available,ACT1533,Course J,60,Guidance,IBM Learning Patterns,Delhi - IN,Not Available,03-01-2026,2026-01-17T00:00:00Z,2026-01-17T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 9,100,03-01-2026
900041,Demo Learner 42,Not Available,ACT8242,Course N,240,Guidance,IBM Learning Patterns,Delhi - IN,Not Available,03-01-2026,2026-01-25T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 4,100,03-01-2026
900041,Demo Learner 42,Not Available,ACT1680,Course M,30,Guidance,IBM Learning Patterns,Delhi - IN,Not Available,03-01-2026,2026-01-24T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 11,100,03-01-2026
900041,Demo Learner 42,Not Available,ACT3742,Course H,60,Guidance,IBM Learning Patterns,Delhi - IN,Not Available,03-01-2026,2026-01-14T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 20,50,03-01-2026
900041,Demo Learner 42,Not Available,ACT9186,Course K,240,Guidance,IBM Learning Patterns,Delhi - IN,Not Available,03-01-2026,2026-01-12T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 20,100,03-01-2026
900042,Demo Learner 43,Not Available,ACT5109,Course L,10,Guidance,Adobe Learning Manager,Karnataka - IN,18-25,15-03-2026,2026-04-09T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 17,50,15-03-2026
900042,Demo Learner 43,Not Available,ACT5150,Course N,10,Guidance,Adobe Learning Manager,Karnataka - IN,18-25,15-03-2026,2026-03-19T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 11,50,15-03-2026
900042,Demo Learner 43,Not Available,ACT5846,Course L,60,Guidance,Adobe Learning Manager,Karnataka - IN,18-25,15-03-2026,2026-03-23T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 13,0,15-03-2026
900042,Demo Learner 43,Not Available,ACT1977,Course P,120,Guidance,Adobe Learning Manager,Karnataka - IN,18-25,15-03-2026,2026-04-09T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 1,100,15-03-2026
900042,Demo Learner 43,Not Available,ACT2950,Course R,120,Guidance,Adobe Learning Manager,Karnataka - IN,18-25,15-03-2026,2026-04-05T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 17,100,15-03-2026
900042,Demo Learner 43,Not Available,ACT8518,Course B,60,Guidance,Adobe Learning Manager,Karnataka - IN,18-25,15-03-2026,2026-04-07T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 1,100,15-03-2026
900042,Demo Learner 43,Not Available,ACT4074,Course S,240,Guidance,Adobe Learning Manager,Karnataka - IN,18-25,15-03-2026,2026-03-19T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 13,100,15-03-2026
900042,Demo Learner 43,Not Available,ACT5601,Course H,60,Guidance,Adobe Learning Manager,Karnataka - IN,18-25,15-03-2026,2026-04-07T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 1,50,15-03-2026
900042,Demo Learner 43,Not Available,ACT7677,Course C,120,Guidance,Adobe Learning Manager,Karnataka - IN,18-25,15-03-2026,2026-04-01T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 12,100,15-03-2026
900042,Demo Learner 43,Not Available,ACT3652,Course S,120,Guidance,Adobe Learning Manager,Karnataka - IN,18-25,15-03-2026,2026-03-25T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 18,100,15-03-2026
900042,Demo Learner 43,Not Available,ACT4289,Course Q,10,Guidance,Adobe Learning Manager,Karnataka - IN,18-25,15-03-2026,2026-03-19T00:00:00Z,2026-03-19T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 17,100,15-03-2026
900042,Demo Learner 43,Not Available,ACT6111,Course B,240,Guidance,Adobe Learning Manager,Karnataka - IN,18-25,15-03-2026,2026-04-05T00:00:00Z,2026-04-05T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 13,100,15-03-2026
900042,Demo Learner 43,Not Available,ACT4066,Course I,60,Guidance,Adobe Learning Manager,Karnataka - IN,18-25,15-03-2026,2026-04-06T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 16,100,15-03-2026
900042,Demo Learner 43,Not Available,ACT6257,Course O,120,Guidance,Adobe Learning Manager,Karnataka - IN,18-25,15-03-2026,2026-04-03T00:00:00Z,2026-04-03T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 9,100,15-03-2026
900042,Demo Learner 43,Not Available,ACT6236,Course M,120,Guidance,Adobe Learning Manager,Karnataka - IN,18-25,15-03-2026,2026-03-27T00:00:00Z,2026-03-27T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 7,0,15-03-2026
900042,Demo Learner 43,Not Available,ACT9212,Course N,30,Guidance,Adobe Learning Manager,Karnataka - IN,18-25,15-03-2026,2026-03-29T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 11,100,15-03-2026
900042,Demo Learner 43,Not Available,ACT5569,Course R,120,Guidance,Adobe Learning Manager,Karnataka - IN,18-25,15-03-2026,2026-03-19T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 14,100,15-03-2026
900042,Demo Learner 43,Not Available,ACT7416,Course L,120,Guidance,Adobe Learning Manager,Karnataka - IN,18-25,15-03-2026,2026-03-23T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 10,100,15-03-2026
